date,deal_type,role,company_name,title,url
2024-12-10,acquisition,target,Thyssenkrupp Electrical Steel India Private Limited,CCI approves the proposed acquisition of Thyssenkrupp Electrical Steel India Private Limited by Jsquare Electrical Steel Nashik Private Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=2082972
2024-12-10,acquisition,acquirer,Jsquare Electrical Steel Nashik Private Limited,CCI approves the proposed acquisition of Thyssenkrupp Electrical Steel India Private Limited by Jsquare Electrical Steel Nashik Private Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=2082972
2024-12-10,acquisition,target,Covestro AG,CCI approves acquisition of Covestro AG by Abu Dhabi National Oil Company,https://pib.gov.in/PressReleasePage.aspx?PRID=2082973
2024-12-10,acquisition,acquirer,Abu Dhabi National Oil Company,CCI approves acquisition of Covestro AG by Abu Dhabi National Oil Company,https://pib.gov.in/PressReleasePage.aspx?PRID=2082973
2024-12-10,acquisition,target,shareholding in India Business Excellence Fund – IV,CCI approves the acquisition of shareholding in India Business Excellence Fund – IV by VVDN Technologies Private Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=2082975
2024-12-10,acquisition,acquirer,VVDN Technologies Private Limited,CCI approves the acquisition of shareholding in India Business Excellence Fund – IV by VVDN Technologies Private Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=2082975
2024-12-10,acquisition,target,"Bagmane Developers Private Limited and Bagmane Rio Private Limited (collectively, Target Entities)","CCI approves the acquisition of certain stake in Bagmane Developers Private Limited and Bagmane Rio Private Limited (collectively, Target Entities) by BREP Asia III India Holding Co VIII Pte. Ltd. (Acquirer)",https://pib.gov.in/PressReleasePage.aspx?PRID=2082976
2024-12-10,acquisition,acquirer,BREP Asia III India Holding Co VIII Pte,"CCI approves the acquisition of certain stake in Bagmane Developers Private Limited and Bagmane Rio Private Limited (collectively, Target Entities) by BREP Asia III India Holding Co VIII Pte. Ltd. (Acquirer)",https://pib.gov.in/PressReleasePage.aspx?PRID=2082976
2024-12-03,acquisition,target,Shiprocket Private Limited,"CCI approves the acquisition of certain shareholding in Shiprocket Private Limited by KDT Venture Holdings, LLC",https://pib.gov.in/PressReleasePage.aspx?PRID=2080290
2024-12-03,acquisition,acquirer,KDT Venture Holdings,"CCI approves the acquisition of certain shareholding in Shiprocket Private Limited by KDT Venture Holdings, LLC",https://pib.gov.in/PressReleasePage.aspx?PRID=2080290
2024-12-03,acquisition,target,Shiprocket Private Limited,"CCI approves the acquisition of certain shareholding of Shiprocket Private Limited by MUFG Bank, Ltd.",https://pib.gov.in/PressReleasePage.aspx?PRID=2080293
2024-12-03,acquisition,acquirer,MUFG Bank,"CCI approves the acquisition of certain shareholding of Shiprocket Private Limited by MUFG Bank, Ltd.",https://pib.gov.in/PressReleasePage.aspx?PRID=2080293
2024-11-26,acquisition,target,"standard unsecured personal loans portfolio of Standard Chartered Bank, India Branch","CCI approves the proposed combination involving the acquisition of standard unsecured personal loans portfolio of Standard Chartered Bank, India Branch by Kotak Mahindra Bank Limited.",https://pib.gov.in/PressReleasePage.aspx?PRID=2077667
2024-11-26,acquisition,acquirer,Kotak Mahindra Bank Limited,"CCI approves the proposed combination involving the acquisition of standard unsecured personal loans portfolio of Standard Chartered Bank, India Branch by Kotak Mahindra Bank Limited.",https://pib.gov.in/PressReleasePage.aspx?PRID=2077667
2024-11-26,acquisition,target,additional securities of DMI Finance Private Limited,"CCI approves the acquisition of additional securities of DMI Finance Private Limited by MUFG Bank, Ltd.",https://pib.gov.in/PressReleasePage.aspx?PRID=2077668
2024-11-26,acquisition,acquirer,MUFG Bank,"CCI approves the acquisition of additional securities of DMI Finance Private Limited by MUFG Bank, Ltd.",https://pib.gov.in/PressReleasePage.aspx?PRID=2077668
2024-11-26,acquisition,target,shares in Rebel Foods Private Limited,CCI approves the proposed acquisition of shares in Rebel Foods Private Limited by Jongsong Investments Pte. Ltd.,https://pib.gov.in/PressReleasePage.aspx?PRID=2077669
2024-11-26,acquisition,acquirer,Jongsong Investments Pte,CCI approves the proposed acquisition of shares in Rebel Foods Private Limited by Jongsong Investments Pte. Ltd.,https://pib.gov.in/PressReleasePage.aspx?PRID=2077669
2024-11-05,acquisition,target,shares of STT GDC Pte. Ltd,CCI approves acquisition of shares of STT GDC Pte. Ltd by Ruby Asia Holdings II Pte. Ltd. and Singtel Interactive Pte. Ltd. subject to compliance of certain voluntary commitments submitted by the parties,https://pib.gov.in/PressReleasePage.aspx?PRID=2070984
2024-11-05,acquisition,acquirer,Ruby Asia Holdings II Pte,CCI approves acquisition of shares of STT GDC Pte. Ltd by Ruby Asia Holdings II Pte. Ltd. and Singtel Interactive Pte. Ltd. subject to compliance of certain voluntary commitments submitted by the parties,https://pib.gov.in/PressReleasePage.aspx?PRID=2070984
2024-10-29,acquisition,target,"Thoughtworks Holding, Inc.","CCI approves the proposed combination involving acquisition of additional shareholding in Thoughtworks Holding, Inc. by AP Funds and Temasek",https://pib.gov.in/PressReleasePage.aspx?PRID=2069427
2024-10-29,acquisition,acquirer,AP Funds and Temasek,"CCI approves the proposed combination involving acquisition of additional shareholding in Thoughtworks Holding, Inc. by AP Funds and Temasek",https://pib.gov.in/PressReleasePage.aspx?PRID=2069427
2024-10-22,acquisition,target,Aavas Financiers Limited,CCI approves the proposed acquisition of Aavas Financiers Limited by Aquilo House Pte. Ltd.,https://pib.gov.in/PressReleasePage.aspx?PRID=2067175
2024-10-22,acquisition,acquirer,Aquilo House Pte,CCI approves the proposed acquisition of Aavas Financiers Limited by Aquilo House Pte. Ltd.,https://pib.gov.in/PressReleasePage.aspx?PRID=2067175
2024-10-15,acquisition,target,Future Generali India Insurance,CCI approves the proposed acquisition of 24.91% shareholding in Future Generali India Insurance by Central Bank of India,https://pib.gov.in/PressReleasePage.aspx?PRID=2065078
2024-10-15,acquisition,acquirer,Central Bank of India,CCI approves the proposed acquisition of 24.91% shareholding in Future Generali India Insurance by Central Bank of India,https://pib.gov.in/PressReleasePage.aspx?PRID=2065078
2024-10-09,acquisition,target,42.99% of the total paid up share capital of JM Financial Credit Solutions Limited,CCI approves acquisition of 42.99% of the total paid up share capital of JM Financial Credit Solutions Limited by JM Financial Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=2063390
2024-10-09,acquisition,acquirer,JM Financial Limited,CCI approves acquisition of 42.99% of the total paid up share capital of JM Financial Credit Solutions Limited by JM Financial Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=2063390
2024-10-02,acquisition,target,Bharat Serums and Vaccines Limited,CCI approves acquisition of Bharat Serums and Vaccines Limited by Mankind Pharma Ltd.,https://pib.gov.in/PressReleasePage.aspx?PRID=2061070
2024-10-02,acquisition,acquirer,Mankind Pharma Ltd,CCI approves acquisition of Bharat Serums and Vaccines Limited by Mankind Pharma Ltd.,https://pib.gov.in/PressReleasePage.aspx?PRID=2061070
2024-09-24,acquisition,target,shares of Home Credit India Finance Private Limited,"CCI approves acquisition of shares of Home Credit India Finance Private Limited by TVS Holdings Ltd., STPL Trading and Services Private Limited and PI Opportunities Fund-II and acquisition of shares of STPL Trading and S...",https://pib.gov.in/PressReleasePage.aspx?PRID=2060280
2024-09-24,acquisition,acquirer,TVS Holdings Ltd,"CCI approves acquisition of shares of Home Credit India Finance Private Limited by TVS Holdings Ltd., STPL Trading and Services Private Limited and PI Opportunities Fund-II and acquisition of shares of STPL Trading and S...",https://pib.gov.in/PressReleasePage.aspx?PRID=2060280
2024-08-20,acquisition,target,shareholding in Shriram Housing Finance Limited,CCI approves acquisition of shareholding in Shriram Housing Finance Limited by Mango Crest Investment Ltd.,https://pib.gov.in/PressReleasePage.aspx?PRID=2047064
2024-08-20,acquisition,acquirer,Mango Crest Investment Ltd,CCI approves acquisition of shareholding in Shriram Housing Finance Limited by Mango Crest Investment Ltd.,https://pib.gov.in/PressReleasePage.aspx?PRID=2047064
2024-08-20,acquisition,target,shareholding in each of Invesco Asset Management (India) Private Limited and Invesco Trustee Private Limited,Commission approves acquisition of shareholding in each of Invesco Asset Management (India) Private Limited and Invesco Trustee Private Limited by IndusInd International Holdings Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=2047065
2024-08-20,acquisition,acquirer,IndusInd International Holdings Limited,Commission approves acquisition of shareholding in each of Invesco Asset Management (India) Private Limited and Invesco Trustee Private Limited by IndusInd International Holdings Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=2047065
2024-08-07,acquisition,target,"100% equity stake, management and control in 12 special purpose vehicles of PNC Infratech Limited and PNC Infra Holdings","CCI approves acquisition of 100% equity stake, management and control in 12 special purpose vehicles of PNC Infratech Limited and PNC Infra Holdings by Highway Infrastructure Trust",https://pib.gov.in/PressReleasePage.aspx?PRID=2042791
2024-08-07,acquisition,acquirer,Highway Infrastructure Trust,"CCI approves acquisition of 100% equity stake, management and control in 12 special purpose vehicles of PNC Infratech Limited and PNC Infra Holdings by Highway Infrastructure Trust",https://pib.gov.in/PressReleasePage.aspx?PRID=2042791
2024-08-07,acquisition,target,100% of share capital of ATC Telecom Infrastructure Private Limited,CCI approves acquisition of 100% of share capital of ATC Telecom Infrastructure Private Limited by Data Infrastructure Trust and certain inter-connected transactions,https://pib.gov.in/PressReleasePage.aspx?PRID=2042796
2024-08-07,acquisition,acquirer,Data Infrastructure Trust and certain inter-connected transactions,CCI approves acquisition of 100% of share capital of ATC Telecom Infrastructure Private Limited by Data Infrastructure Trust and certain inter-connected transactions,https://pib.gov.in/PressReleasePage.aspx?PRID=2042796
2024-07-30,acquisition,target,Viterra,CCI approves acquisition of 100% share capital of Viterra by Bunge,https://pib.gov.in/PressReleasePage.aspx?PRID=2039227
2024-07-30,acquisition,acquirer,Bunge,CCI approves acquisition of 100% share capital of Viterra by Bunge,https://pib.gov.in/PressReleasePage.aspx?PRID=2039227
2024-07-30,acquisition,target,equity shares of Mangalore Chemicals & Fertilizers Limited,CCI approves amalgamation of Mangalore Chemicals & Fertilizers with Paradeep Phosphates Limited and acquisition of equity shares of Mangalore Chemicals & Fertilizers Limited by Zuari Maroc Phosphates Private Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=2039229
2024-07-30,acquisition,acquirer,Zuari Maroc Phosphates Private Limited,CCI approves amalgamation of Mangalore Chemicals & Fertilizers with Paradeep Phosphates Limited and acquisition of equity shares of Mangalore Chemicals & Fertilizers Limited by Zuari Maroc Phosphates Private Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=2039229
2024-07-18,acquisition,target,Arjas Steel Private Limited and Arjas Modern Steel Private Limited,CCI approves indirect controlling acquisition of Arjas Steel Private Limited and Arjas Modern Steel Private Limited by Sandur Manganese & Iron Ores Limited and BAG Holdings Private Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=2034120
2024-07-18,acquisition,acquirer,Sandur Manganese & Iron Ores Limited and BAG Holdings Private Limited,CCI approves indirect controlling acquisition of Arjas Steel Private Limited and Arjas Modern Steel Private Limited by Sandur Manganese & Iron Ores Limited and BAG Holdings Private Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=2034120
2024-07-18,acquisition,target,ordinary shares of Berhyanda and Berhyanda MidCo,CCI approves acquisition of ordinary shares of Berhyanda and Berhyanda MidCo by Platinum Poppy,https://pib.gov.in/PressReleasePage.aspx?PRID=2034123
2024-07-18,acquisition,acquirer,Platinum Poppy,CCI approves acquisition of ordinary shares of Berhyanda and Berhyanda MidCo by Platinum Poppy,https://pib.gov.in/PressReleasePage.aspx?PRID=2034123
2024-06-25,acquisition,target,Cigniti,CCI approves acquisition of certain equity shares of Cigniti by Coforge,https://pib.gov.in/PressReleasePage.aspx?PRID=2028642
2024-06-25,acquisition,acquirer,Coforge,CCI approves acquisition of certain equity shares of Cigniti by Coforge,https://pib.gov.in/PressReleasePage.aspx?PRID=2028642
2024-06-25,acquisition,target,Sneha Farms Private Limited,"CCI approves acquisition of certain equity shares of Sneha Farms Private Limited by Mitsui & Co., Ltd.",https://pib.gov.in/PressReleasePage.aspx?PRID=2028645
2024-06-25,acquisition,acquirer,Mitsui & Co,"CCI approves acquisition of certain equity shares of Sneha Farms Private Limited by Mitsui & Co., Ltd.",https://pib.gov.in/PressReleasePage.aspx?PRID=2028645
2024-06-11,acquisition,target,TVS Certified Private Limited and TVS Vehicle Mobility Solution Private Limited,CCI approves acquisition of certain equity stake of TVS Certified Private Limited and TVS Vehicle Mobility Solution Private Limited by Mitsubishi Corporation,https://pib.gov.in/PressReleasePage.aspx?PRID=2024369
2024-06-11,acquisition,acquirer,Mitsubishi Corporation,CCI approves acquisition of certain equity stake of TVS Certified Private Limited and TVS Vehicle Mobility Solution Private Limited by Mitsubishi Corporation,https://pib.gov.in/PressReleasePage.aspx?PRID=2024369
2024-06-11,acquisition,target,"Global Infrastructure Management, LLC","CCI approves acquisition of Global Infrastructure Management, LLC by BlackRock Funding, Inc.",https://pib.gov.in/PressReleasePage.aspx?PRID=2024371
2024-06-11,acquisition,acquirer,BlackRock Funding,"CCI approves acquisition of Global Infrastructure Management, LLC by BlackRock Funding, Inc.",https://pib.gov.in/PressReleasePage.aspx?PRID=2024371
2024-05-07,acquisition,target,Sikkim Urja Limited (formerly Teesta Urja Limited),CCI approves acquisition of additional shares in Sikkim Urja Limited (formerly Teesta Urja Limited) by Greenko Energies Private Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=2019893
2024-05-07,acquisition,acquirer,Greenko Energies Private Limited,CCI approves acquisition of additional shares in Sikkim Urja Limited (formerly Teesta Urja Limited) by Greenko Energies Private Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=2019893
2024-04-30,acquisition,target,15.43% shareholding,CCI approves acquisition of 15.43% shareholding by Sanyo Special Steel Co. Ltd. in Sanyo Special Steel Manufacturing India Private Limited from Mitsui & Co. Ltd.,https://pib.gov.in/PressReleasePage.aspx?PRID=2019229
2024-04-30,acquisition,acquirer,Sanyo Special Steel Co,CCI approves acquisition of 15.43% shareholding by Sanyo Special Steel Co. Ltd. in Sanyo Special Steel Manufacturing India Private Limited from Mitsui & Co. Ltd.,https://pib.gov.in/PressReleasePage.aspx?PRID=2019229
2024-04-16,acquisition,target,stake in PAMP Technologies (India) Private Limited and MMTC PAMP India Private Limited,CCI approves acquisition of stake in PAMP Technologies (India) Private Limited and MMTC PAMP India Private Limited by PAMP Ventures SA,https://pib.gov.in/PressReleasePage.aspx?PRID=2018076
2024-04-16,acquisition,acquirer,PAMP Ventures SA,CCI approves acquisition of stake in PAMP Technologies (India) Private Limited and MMTC PAMP India Private Limited by PAMP Ventures SA,https://pib.gov.in/PressReleasePage.aspx?PRID=2018076
2024-04-02,acquisition,target,Annapurna Finance Private Limited and subscription to its certain debentures,CCI approves acquisition of 10.39% shareholding of Annapurna Finance Private Limited and subscription to its certain debentures by Piramal Alternatives Trust,https://pib.gov.in/PressReleasePage.aspx?PRID=2016984
2024-04-02,acquisition,acquirer,Piramal Alternatives Trust,CCI approves acquisition of 10.39% shareholding of Annapurna Finance Private Limited and subscription to its certain debentures by Piramal Alternatives Trust,https://pib.gov.in/PressReleasePage.aspx?PRID=2016984
2024-03-26,acquisition,target,Lanco Amarkantak Power Limited,CCI approves 100% acquisition of Lanco Amarkantak Power Limited by Adani Power Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=2016413
2024-03-26,acquisition,acquirer,Adani Power Limited,CCI approves 100% acquisition of Lanco Amarkantak Power Limited by Adani Power Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=2016413
2024-03-19,acquisition,target,Shriram Investment Holdings Private Limited,CCI approves acquisition of certain shareholding of Shriram Investment Holdings Private Limited by Shriram Ownership Trust.,https://pib.gov.in/PressReleasePage.aspx?PRID=2015578
2024-03-19,acquisition,acquirer,Shriram Ownership Trust,CCI approves acquisition of certain shareholding of Shriram Investment Holdings Private Limited by Shriram Ownership Trust.,https://pib.gov.in/PressReleasePage.aspx?PRID=2015578
2024-03-19,acquisition,target,Kesoram Cement Business from Kesoram Industries Limited,CCI approves acquisition of Kesoram Cement Business from Kesoram Industries Limited by UltraTech Cement Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=2015579
2024-03-19,acquisition,acquirer,UltraTech Cement Limited,CCI approves acquisition of Kesoram Cement Business from Kesoram Industries Limited by UltraTech Cement Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=2015579
2024-03-12,acquisition,target,stake in Asian Institute of Nephrology and Urology Private Limited,CCI approves acquisition of stake in Asian Institute of Nephrology and Urology Private Limited by TPG Growth V SF Markets Pte. Ltd. and Waverly Pte. Ltd. through Asia Healthcare Holdings Pte. Ltd.,https://pib.gov.in/PressReleasePage.aspx?PRID=2013929
2024-03-12,acquisition,acquirer,TPG Growth V SF Markets Pte,CCI approves acquisition of stake in Asian Institute of Nephrology and Urology Private Limited by TPG Growth V SF Markets Pte. Ltd. and Waverly Pte. Ltd. through Asia Healthcare Holdings Pte. Ltd.,https://pib.gov.in/PressReleasePage.aspx?PRID=2013929
2024-02-20,acquisition,target,up to 8.79% (approx.) of equity share capital of Pricol Limited,CCI approves acquisition of up to 8.79% (approx.) of equity share capital of Pricol Limited by Minda Corporation Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=2007471
2024-02-20,acquisition,acquirer,Minda Corporation Limited,CCI approves acquisition of up to 8.79% (approx.) of equity share capital of Pricol Limited by Minda Corporation Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=2007471
2024-02-13,acquisition,target,Coastal Energen Private Limited,CCI approves acquisition of 100% shareholding of Coastal Energen Private Limited by Dickey Alternative Investment Trust and Adani Power Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=2005804
2024-02-13,acquisition,acquirer,Dickey Alternative Investment Trust and Adani Power Limited,CCI approves acquisition of 100% shareholding of Coastal Energen Private Limited by Dickey Alternative Investment Trust and Adani Power Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=2005804
2024-02-06,acquisition,target,70% stake,CCI approves acquisition of 70% stake by Zurich Insurance Company Ltd. in Kotak Mahindra General Insurance Company Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=2003315
2024-02-06,acquisition,acquirer,Zurich Insurance Company Ltd,CCI approves acquisition of 70% stake by Zurich Insurance Company Ltd. in Kotak Mahindra General Insurance Company Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=2003315
2024-01-31,acquisition,target,API Holdings Limited,CCI approves acquisition of additional shares of API Holdings Limited by Naspers Ventures B.V.,https://pib.gov.in/PressReleasePage.aspx?PRID=2000725
2024-01-31,acquisition,acquirer,Naspers Ventures B,CCI approves acquisition of additional shares of API Holdings Limited by Naspers Ventures B.V.,https://pib.gov.in/PressReleasePage.aspx?PRID=2000725
2024-01-24,acquisition,target,Wistron Infocomm Manufacturing (India) Private Limited,CCI approves 100% acquisition of Wistron Infocomm Manufacturing (India) Private Limited by Tata Electronics Private Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1999115
2024-01-24,acquisition,acquirer,Tata Electronics Private Limited,CCI approves 100% acquisition of Wistron Infocomm Manufacturing (India) Private Limited by Tata Electronics Private Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1999115
2024-01-24,acquisition,target,up to ~38% of share capital of MG Motor India Private Limited,CCI approves acquisition of up to ~38% of share capital of MG Motor India Private Limited by JSW Ventures Singapore Pte. Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1999118
2024-01-24,acquisition,acquirer,JSW Ventures Singapore Pte,CCI approves acquisition of up to ~38% of share capital of MG Motor India Private Limited by JSW Ventures Singapore Pte. Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1999118
2024-01-24,acquisition,target,shareholding in Religare Enterprises Limited,"CCI approves acquisition of shareholding in Religare Enterprises Limited by Puran Associates Private Limited, M.B. Finmart Private Limited, and VIC Enterprises Private Limited, Milky Investment and Trading Company",https://pib.gov.in/PressReleasePage.aspx?PRID=1999119
2024-01-24,acquisition,acquirer,Puran Associates Private Limited,"CCI approves acquisition of shareholding in Religare Enterprises Limited by Puran Associates Private Limited, M.B. Finmart Private Limited, and VIC Enterprises Private Limited, Milky Investment and Trading Company",https://pib.gov.in/PressReleasePage.aspx?PRID=1999119
2024-01-16,amalgamation,target,Shriram LI Holdings Private Limited,CCI approves amalgamation of Shriram LI Holdings Private Limited with Shriram Life Insurance Company Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1996783
2024-01-16,amalgamation,acquirer,Shriram Life Insurance Company Limited,CCI approves amalgamation of Shriram LI Holdings Private Limited with Shriram Life Insurance Company Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1996783
2024-01-16,amalgamation,target,Shriram GI Holdings Private Limited,Competition Commission of India (CCI) approves amalgamation of Shriram GI Holdings Private Limited with Shriram General Insurance Company Limited.,https://pib.gov.in/PressReleasePage.aspx?PRID=1996785
2024-01-16,amalgamation,acquirer,Shriram General Insurance Company Limited,Competition Commission of India (CCI) approves amalgamation of Shriram GI Holdings Private Limited with Shriram General Insurance Company Limited.,https://pib.gov.in/PressReleasePage.aspx?PRID=1996785
2024-01-09,acquisition,target,remaining 30% equity stake in Signet Excipients Private Limited,CCI approves acquisition of remaining 30% equity stake in Signet Excipients Private Limited by IMCD India Private Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1994633
2024-01-09,acquisition,acquirer,IMCD India Private Limited,CCI approves acquisition of remaining 30% equity stake in Signet Excipients Private Limited by IMCD India Private Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1994633
2024-01-02,acquisition,target,GVK Power (Goindwal Sahib) Limited,CCI approves acquisition of 100% shareholding of GVK Power (Goindwal Sahib) Limited by Punjab State Power Corporation Ltd.,https://pib.gov.in/PressReleasePage.aspx?PRID=1992500
2024-01-02,acquisition,acquirer,Punjab State Power Corporation Ltd,CCI approves acquisition of 100% shareholding of GVK Power (Goindwal Sahib) Limited by Punjab State Power Corporation Ltd.,https://pib.gov.in/PressReleasePage.aspx?PRID=1992500
2023-12-27,acquisition,target,control/stake in Reliance Capital Limited,"CCI approves acquisition of control/stake in Reliance Capital Limited by IndusInd International Holdings Limited, IIHL BFSI (India) Limited, and Aasia Enterprises LLP",https://pib.gov.in/PressReleasePage.aspx?PRID=1991029
2023-12-27,acquisition,acquirer,IndusInd International Holdings Limited,"CCI approves acquisition of control/stake in Reliance Capital Limited by IndusInd International Holdings Limited, IIHL BFSI (India) Limited, and Aasia Enterprises LLP",https://pib.gov.in/PressReleasePage.aspx?PRID=1991029
2023-12-19,acquisition,target,majority shareholding of Glenmark Life Sciences Limited,CCI approves acquisition of majority shareholding of Glenmark Life Sciences Limited by Nirma Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1988450
2023-12-19,acquisition,acquirer,Nirma Limited,CCI approves acquisition of majority shareholding of Glenmark Life Sciences Limited by Nirma Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1988450
2023-11-29,acquisition,target,shareholding in Delanord Investments,CCI approves acquisition of shareholding in Delanord Investments by Abu Dhabi Ports Company,https://pib.gov.in/PressReleasePage.aspx?PRID=1980960
2023-11-29,acquisition,acquirer,Abu Dhabi Ports Company,CCI approves acquisition of shareholding in Delanord Investments by Abu Dhabi Ports Company,https://pib.gov.in/PressReleasePage.aspx?PRID=1980960
2023-11-21,acquisition,target,CaratLane,CCI approves acquisition of additional shareholding in CaratLane by Titan,https://pib.gov.in/PressReleasePage.aspx?PRID=1978613
2023-11-21,acquisition,acquirer,Titan,CCI approves acquisition of additional shareholding in CaratLane by Titan,https://pib.gov.in/PressReleasePage.aspx?PRID=1978613
2023-11-06,acquisition,target,BALIC,"CCI approves acquisition of certain stake of BALIC by BLVPL, from AXA India Holdings and acquisition of certain shareholding of BMSL by BEL from Societe Beaujon",https://pib.gov.in/PressReleasePage.aspx?PRID=1975200
2023-11-06,acquisition,acquirer,BLVPL,"CCI approves acquisition of certain stake of BALIC by BLVPL, from AXA India Holdings and acquisition of certain shareholding of BMSL by BEL from Societe Beaujon",https://pib.gov.in/PressReleasePage.aspx?PRID=1975200
2023-11-06,acquisition,target,Indo Rama Synthetics (India) Limited (IRSL),CCI approves acquisition of 20.51% equity shares of Indo Rama Synthetics (India) Limited (IRSL) by Mr. Aloke Lohia from Brookgrange Investment Limited and transfer of 20.51% equity shares of IRSL to Ms. Urmila Lohia by M...,https://pib.gov.in/PressReleasePage.aspx?PRID=1975202
2023-11-06,acquisition,acquirer,Mr. Aloke Lohia,CCI approves acquisition of 20.51% equity shares of Indo Rama Synthetics (India) Limited (IRSL) by Mr. Aloke Lohia from Brookgrange Investment Limited and transfer of 20.51% equity shares of IRSL to Ms. Urmila Lohia by M...,https://pib.gov.in/PressReleasePage.aspx?PRID=1975202
2023-09-20,acquisition,target,72.49% stake (approx.) in Quality Care India,CCI approves acquisition of 72.49% stake (approx.) in Quality Care India by BCP Asia II,https://pib.gov.in/PressReleasePage.aspx?PRID=1959116
2023-09-20,acquisition,acquirer,BCP Asia II,CCI approves acquisition of 72.49% stake (approx.) in Quality Care India by BCP Asia II,https://pib.gov.in/PressReleasePage.aspx?PRID=1959116
2023-09-20,acquisition,target,approximately 24.16% of total equity shareholding in Quality Care India Limited,CCI approves acquisition of approximately 24.16% of total equity shareholding in Quality Care India Limited by Centella Mauritius Holdings Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1959117
2023-09-20,acquisition,acquirer,Centella Mauritius Holdings Limited,CCI approves acquisition of approximately 24.16% of total equity shareholding in Quality Care India Limited by Centella Mauritius Holdings Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1959117
2023-09-01,acquisition,target,certain shareholding,"CCI approves merger of Tata SIA Airlines into Air India, and acquisition of certain shareholding by Singapore Airlines in Air India",https://pib.gov.in/PressReleasePage.aspx?PRID=1954178
2023-09-01,acquisition,acquirer,Singapore Airlines in Air India,"CCI approves merger of Tata SIA Airlines into Air India, and acquisition of certain shareholding by Singapore Airlines in Air India",https://pib.gov.in/PressReleasePage.aspx?PRID=1954178
2023-08-29,acquisition,target,"Brillio Holdings, Inc.","CCI approves acquisition of certain shareholding in Brillio Holdings, Inc. by Orogen-Brunson L.P.",https://pib.gov.in/PressReleasePage.aspx?PRID=1953326
2023-08-29,acquisition,acquirer,Orogen-Brunson L,"CCI approves acquisition of certain shareholding in Brillio Holdings, Inc. by Orogen-Brunson L.P.",https://pib.gov.in/PressReleasePage.aspx?PRID=1953326
2023-08-16,acquisition,target,IBS Software Pte Limited,CCI approves acquisition of certain stake of IBS Software Pte Limited by Pelipper HoldCo SARL,https://pib.gov.in/PressReleasePage.aspx?PRID=1949671
2023-08-16,acquisition,acquirer,Pelipper HoldCo SARL,CCI approves acquisition of certain stake of IBS Software Pte Limited by Pelipper HoldCo SARL,https://pib.gov.in/PressReleasePage.aspx?PRID=1949671
2023-08-08,acquisition,target,90% of shareholding and voting rights of HDFC Credila Financial Services Limited,"CCI approves proposed combination involving acquisition of 90% of shareholding and voting rights of HDFC Credila Financial Services Limited by Kopvoorn B.V., Moss Investments Limited, Infinity Partners and Defati Investm...",https://pib.gov.in/PressReleasePage.aspx?PRID=1946853
2023-08-08,acquisition,acquirer,Kopvoorn B,"CCI approves proposed combination involving acquisition of 90% of shareholding and voting rights of HDFC Credila Financial Services Limited by Kopvoorn B.V., Moss Investments Limited, Infinity Partners and Defati Investm...",https://pib.gov.in/PressReleasePage.aspx?PRID=1946853
2023-07-27,acquisition,target,shareholding up to 59.38% of Unichem Laboratories Limited,CCI approves proposed combination involving acquisition of shareholding up to 59.38% of Unichem Laboratories Limited by Ipca Laboratories Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1943378
2023-07-27,acquisition,acquirer,Ipca Laboratories Limited,CCI approves proposed combination involving acquisition of shareholding up to 59.38% of Unichem Laboratories Limited by Ipca Laboratories Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1943378
